27080510	Barbara D Boyan	Department of Biomedical Engineering, School of Engineering, Virginia Commonwealth University, Richmond, VA, United States; Wallace H. Coulter Department of Biomedical Engineering, Georgia Institute of Technology, Atlanta, GA, United States. Electronic address: .	bboyan@vcu.edu		Selective enrichment of microRNAs in extracellular matrix vesicles produced by growth plate chondrocytes.	Bone	2016	Matrix vesicles (MVs) are membrane organelles found in the extracellular matrix of calcifying cells, which contain matrix processing enzymes and regulate the extracellular environment via action of these enzymes. It is unknown whether MVs are also exosomic mediators of cell-cell communication via transfer of RNA material, and specifically, microRNA (miRNA). We investigated the presence of RNA in MVs isolated from cultures of costochondral growth zone chondrocytes. Our results showed that the average yield of MV RNA was 1.93±0.78ng RNA/10(4) cells, which was approximately 0.1% of the parent cell's total RNA. MV RNA was well-protected from RNase by the lipid membrane and was highly enriched in small RNA molecules compared to cells. Moreover, coding and non-coding small RNAs in MVs were in proportions that differed from parent cells. Enrichment of specific miRNAs was consistently observed in all three miRNA detection platforms that we used, suggesting that miRNAs are selectively packaged into MVs. MV-enriched miRNAs were related to different signaling pathways associated with bone formation. This study suggests a significant role for MVs as "matrisomes" in cell-cell communication in cartilage and bone development via transfer of specific miRNAs.	PMC4899086
27160836	Yili Wang				Exosomes-Derived MiR-302b Suppresses Lung Cancer Cell Proliferation and Migration via TGFβRII Inhibition.	Cell Physiol Biochem	2016	BACKGROUND/AIMS: Several studies have reported that tumor-derived exosomes contain kinds of miRNAs, including oncogenic miRNAs and tumor suppressor miRNAs. It has been reported that miR-302b could inhibit cancer progression by targeting oncogenes post-transcriptionally. Whether miR-302b is involved in the regulation of tumor-derived exosomes on lung cancer cells proliferation has not yet been demonstrated. This study aimed to examine the effect of exosomes-derived miR-302b on lung cancer cells proliferation and explain the potential mechanism. METHODS: The effect of exosomes derived from 95C cells and 95D cells with different metastatic ability on lung cancer cell proliferation and migration were analyzed by MTT assay and Transwell assays, respectively. Exosomes of 95C and 95D cells derived miR-302b was quantified by qRT-PCR, the effect of miR-302b on proliferation and migration of 95D cells was analyzed by MTT assays and Transwell assays respectively after transfection with miR-302b, while the expression of phosphorylated ERK1/2, MMP9 and TGFβRx2161; was analyzed by Western blot. The target gene of miRNA-302b was analyzed by Luciferase reporter assays. RESULTS: 95C-derived exosomes significantly decreased the migration ability of 95D cells. miRNA-302b was significantly overexpressed in 95C cells and 95C-derived exosomes compared with 95D cells and 95D-derived exosomes. Transfection of miR-302b into 95D cells significantly suppressed cells proliferation and migration capabilities along with the down-regulated expression of TGFβRII, phosphorylated ERK1/2 and MMP9 induced by TGF-β1. CONCLUSIONS: Exosomes-derived miR-302b could suppress lung cancer cell proliferation and migration via the TGFβRII/ERK pathway and thus provides a potential target for human lung cancer therapy.	
27225482	Darryl R Davis	University of Ottawa Heart Institute, Division of Cardiology, Department of Medicine, University of Ottawa, Ottawa, K1Y4W7, Canada. .	ddavis@ottawaheart.ca		The impact of patient co-morbidities on the regenerative capacity of cardiac explant-derived stem cells.	Stem Cell Res Ther	2016	BACKGROUND: Although patient-sourced cardiac stem cells repair damaged myocardium, the extent to which medical co-morbidities influence cardiac-derived cell products is uncertain. Therefore, we investigated the influence of atherosclerotic risk factors on the regenerative performance of human cardiac explant-derived cells (EDCs). METHODS: In this study, the Long Term Stratification for survivors of acute coronary syndromes model was used to quantify the burden of cardiovascular risk factors within a group of patients with established atherosclerosis. EDCs were cultured from human atrial appendages and injected into immunodeficient mice 7 days post-left coronary ligation. Cytokine arrays and enzyme linked immunoassays were used to determine the release of cytokines by EDCs in vitro, and echocardiography was used to determine regenerative capabilities in vivo. RESULTS: EDCs sourced from patients with more cardiovascular risk factors demonstrated a negative correlation with production of pro-healing cytokines (such as stromal cell derived factor 1α) and exosomes which had negative effects on the promotion of angiogenesis and chemotaxis. Reductions in exosomes and pro-healing cytokines with accumulating medical co-morbidities were associated with increases in production of the pro-inflammatory cytokine interleukin-6 (IL-6) by EDCs. Increased patient co-morbidities were also correlated with significant attenuation in improvements of left ventricular ejection fraction. CONCLUSIONS: The regenerative performance of the earliest precursor cell population cultured from human explant tissue declines with accumulating medical co-morbidities. This effect is associated with diminished production of pro-cardiogenic cytokines and exosomes while IL-6 is markedly increased. Predictors of cardiac events demonstrated a lower capacity to support angiogenesis and repair injured myocardium in a mouse model of myocardial infarction.	PMC4880978
27330291	Raffaella Mariotti	Department of Neurosciences, Biomedicine and Movement Sciences, School of Medicine, Verona, Italy.			Magnetic resonance imaging of ultrasmall superparamagnetic iron oxide-labeled exosomes from stem cells: a new method to obtain labeled exosomes.	Int J Nanomedicine	2016	PURPOSE: Recent findings indicate that the beneficial effects of adipose stem cells (ASCs), reported in several neurodegenerative experimental models, could be due to their paracrine activity mediated by the release of exosomes. The aim of this study was the development and validation of an innovative exosome-labeling protocol that allows to visualize them with magnetic resonance imaging (MRI). MATERIALS AND METHODS: At first, ASCs were labeled using ultrasmall superparamagnetic iron oxide nanoparticles (USPIO, 4-6 nm), and optimal parameters to label ASCs in terms of cell viability, labeling efficiency, iron content, and magnetic resonance (MR) image contrast were investigated. Exosomes were then isolated from labeled ASCs using a standard isolation protocol. The efficiency of exosome labeling was assessed by acquiring MR images in vitro and in vivo as well as by determining their iron content. Transmission electron microscopy images and histological analysis were performed to validate the results obtained. RESULTS: By using optimized experimental parameters for ASC labeling (200 µg Fe/mL of USPIO and 72 hours of incubation), it was possible to label 100% of the cells, while their viability remained comparable to unlabeled cells; the detection limit of MR images was of 10(2) and 2.5×10(3) ASCs in vitro and in vivo, respectively. Exosomes isolated from previously labeled ASCs retain nanoparticles, as demonstrated by transmission electron microscopy images. The detection limit by MRI was 3 µg and 5 µg of exosomes in vitro and in vivo, respectively. CONCLUSION: We report a new approach for labeling of exosomes by USPIO that allows detection by MRI while preserving their morphology and physiological characteristics.	PMC4898039
27428420	Jiake Chai	Department of Burn & Plastic Surgery, The First Affiliated Hospital to PLA General Hospital, Beijing 100048, China. Electronic address: .	cjk304@126.com		Exosome Derived From Human Umbilical Cord Mesenchymal Stem Cell Mediates MiR-181c Attenuating Burn-induced Excessive Inflammation.	EBioMedicine	2016	Mesenchymal stem cell (MSC)-derived exosomes have diverse functions in regulating wound healing and inflammation; however, the molecular mechanism of human umbilical cord MSC (hUCMSC)-derived exosomes in regulating burn-induced inflammation is not well understood. We found that burn injury significantly increased the inflammatory reaction of rats or macrophages exposed to lipopolysaccharide (LPS), increased tumor necrosis factor α (TNF-α) and interleukin-1β (IL-1β) levels and decreased IL-10 levels. hUCMSC-exosome administration successfully reversed this reaction. Further studies showed that miR-181c in the exosomes played a pivotal role in regulating inflammation. Compared to control hUCMSC-exosomes, hUCMSC-exosomes overexpressing miR-181c more effectively suppressed the TLR4 signaling pathway and alleviated inflammation in burned rats. Administration of miR-181c-expressing hUCMSC-exosomes or TLR4 knockdown significantly reduced LPS-induced TLR4 expression by macrophages and the inflammatory reaction. In summary, miR-181c expression in hUCMSC-exosomes reduces burn-induced inflammation by downregulating the TLR4 signaling pathway.	PMC4919539
27496568	Zhongtian Qi	Department of Microbiology, Shanghai Key Laboratory of Medical Biodefense, Second Military Medical University, Shanghai, People's Republic of China .	qizt@smmu.edu.cn		Exosomal MicroRNAs Derived From Umbilical Mesenchymal Stem Cells Inhibit Hepatitis C Virus Infection.	Stem Cells Transl Med	2016	: Hepatitis C virus (HCV) is a significant global public health problem, causing more than 350,000 deaths every year. Although the development of direct-acting antivirals has improved the sustained virological response rate in HCV patients, novel anti-HCV agents with higher efficacy as well as better tolerance and cheaper production costs are still urgently needed. Cell-based therapy, especially its unique and strong paracrine ability to transfer information to other cells via extracellular vesicles such as exosomes, has become one of the most popular therapeutic methods in recent years. In our study, exosomes secreted from umbilical mesenchymal stem cells (uMSCs), which are widely used in regenerative medicine, inhibited HCV infection in vitro, especially viral replication, with low cell toxicity. Our analysis revealed that microRNAs (miRNAs) from uMSC-derived exosomes (uMSC-Exo) had their unique expression profiles, and these functional miRNAs, mainly represented by let-7f, miR-145, miR-199a, and miR-221 released from uMSC-Exo, largely contributed to the suppression of HCV RNA replication. These four miRNAs possessed binding sites in HCV RNA as demonstrated by the target prediction algorithm. In addition, uMSC-Exo therapy showed synergistic effect when combined with U.S. Food and Drug Administration-approved interferon-α or telaprevir, enhancing their anti-HCV ability and thus improving the clinical significance of these regenerative substances for future application as optimal adjuvants of anti-HCV therapy. SIGNIFICANCE: This work reported, for the first time, the identification of stem cell-derived exosomes of antiviral activity. Umbilical mesenchymal stem cell-secreted exosomes inhibited hepatitis C virus infection through transporting a mixture of microRNAs complementing the viral genomes to the host cells. This finding provides insights and prospects for physiologically secreted substances for antiviral therapy.	PMC4996444
27582331	Ryohei Yanoshita	Department of Pharmaceutical Sciences, Faculty of Pharmaceutical Sciences, Teikyo Heisei University.			Next-Generation Sequencing of Protein-Coding and Long Non-protein-Coding RNAs in Two Types of Exosomes Derived from Human Whole Saliva.	Biol Pharm Bull	2016	Exosomes are small extracellular vesicles containing microRNAs and mRNAs that are produced by various types of cells. We previously used ultrafiltration and size-exclusion chromatography to isolate two types of human salivary exosomes (exosomes I, II) that are different in size and proteomes. We showed that salivary exosomes contain large repertoires of small RNAs. However, precise information regarding long RNAs in salivary exosomes has not been fully determined. In this study, we investigated the compositions of protein-coding RNAs (pcRNAs) and long non-protein-coding RNAs (lncRNAs) of exosome I, exosome II and whole saliva (WS) by next-generation sequencing technology. Although 11% of all RNAs were commonly detected among the three samples, the compositions of reads mapping to known RNAs were similar. The most abundant pcRNA is ribosomal RNA protein, and pcRNAs of some salivary proteins such as S100 calcium-binding protein A8 (protein S100-A8) were present in salivary exosomes. Interestingly, lncRNAs of pseudogenes (presumably, processed pseudogenes) were abundant in exosome I, exosome II and WS. Translationally controlled tumor protein gene, which plays an important role in cell proliferation, cell death and immune responses, was highly expressed as pcRNA and pseudogenes in salivary exosomes. Our results show that salivary exosomes contain various types of RNAs such as pseudogenes and small RNAs, and may mediate intercellular communication by transferring these RNAs to target cells as gene expression regulators.	
27666412	Georg Krupitza	Clinical Institute of Pathology, Medical University of Vienna, A‑1090 Vienna, Austria.			Colorectal cancer cell-derived microRNA200 modulates the resistance of adjacent blood endothelial barriers in vitro.	Oncol Rep	2016	Since cancer cells, when grown as spheroids, display drug sensitivity and radiation resistance patterns such as seen in vivo we recently established a three‑dimensional (3D) in vitro model recapitulating colorectal cancer (CRC)-triggered lymphatic endothelial cell (LEC)‑barrier breaching to study mechanisms of intra‑/extravasation. CRC metastasizes not only through lymphatics but also through blood vessels and here we extend the 3D model to the interaction of blood endothelial cells (BECs) with naïve and 5‑fluorouracil (5‑FU)‑resistant CRC CCL227 cells. The 3D model enabled quantifying effects of tumour‑derived microRNA200 (miR200) miR200a, miR200b, miR200c, miR141 and miR429 regarding the induction of so-called 'circular chemorepellent‑induced defects' (CCIDs) within the BEC‑barrier, which resemble gates for tumour transmigration. For this, miR200 precursors were individually transfected and furthermore, the modulation of ZEB family expression was analysed by western blotting. miR200c, miR141 and miR429, which are contained in exosomes from naïve CCL227 cells, downregulated the expression of ZEB2, SNAI and TWIST in BECs. The exosomes of 5‑FU‑resistant CCL227‑RH cells, which are devoid of miR200, accelerated CCID formation in BEC monolayers as compared to exosomes from naïve CCL227 cells. This confirmed the reported role of ZEB2 and SNAI in CRC metastasis and highlighted the active contribution of the stroma in the metastatic process. CCL227 spheroids affected the integrity of BEC and LEC barriers alike, which was in agreement with the observation that CRC metastasizes via blood stream (into the liver) as well as via lymphatics (into lymph nodes and lungs). This further validated the CRC/LEC and CRC/BEC in vitro model to study mechanisms of CRC spreading through vascular systems. Treatment of CCL227‑RH cells with the HDAC inhibitors mocetinostat and sulforaphane reduced CCID formation to the level triggered by naïve CCL227 spheroids, however, without significantly influencing miR200 expression in CCL227-RH cells.	
27760548	Marwan El-Sabban	Department of Anatomy, Cell Biology and Physiological Sciences, Faculty of Medicine, American University of Beirut, Beirut, Lebanon. .	me00@aub.edu.lb		ATL-derived exosomes modulate mesenchymal stem cells: potential role in leukemia progression.	Retrovirology	2016	BACKGROUND: Exosomes are membrane nano-vesicles secreted by a multitude of cells that harbor biological constituents such as proteins, lipids, mRNA and microRNA. Exosomes can potentially transfer their cargo to other cells, implicating them in many patho-physiological processes. Mesenchymal stem cells (MSCs), residents of the bone marrow and metastatic niches, potentially interact with cancer cells and/or their derived exosomes. In this study, we investigated whether exosomes derived from adult T-cell leukemia/lymphoma (ATL) cells act as intercellular messengers delivering leukemia-related genes that modulate the properties of human MSCs in favor of leukemia. We hypothesized that the cargo of ATL-derived exosomes is transferred to MSCs and alter their functional behavior to support the establishment of the appropriate microenvironment for leukemia. RESULTS: We showed that both ATL cells (C81 and HuT-102) and patient-derived cells released Tax-containing exosomes. The cargo of HuT-102-derived exosomes consisted of miR-21, miR-155 and vascular endothelial growth factor. We demonstrated that HuT-102-derived exosomes not only deliver Tax to recipient MSCs, but also induce NF-κB activation leading to a change in cellular morphology, increase in proliferation and the induction of gene expression of migration and angiogenic markers. CONCLUSIONS: This study demonstrates that ATL-derived exosomes deliver Tax and other leukemia-related genes to MSCs and alter their properties to presumably create a more conducive milieu for leukemia. These findings highlight the contribution of leukemia-derived exosomes in cellular transformation and their potential value as biomarkers and targets in therapeutic strategies.	PMC5070229
27872197	Mathilakath M Vijayan	Department of BiologyUniversity of Waterloo, Waterloo, Ontario, Canada .	matt.vijayan@ucalgary.ca		Plasma exosomes are enriched in Hsp70 and modulated by stress and cortisol in rainbow trout.	J Endocrinol	2017	Exosomes are endosomally derived vesicles that are secreted from cells and contain a suite of molecules, including proteins and nucleic acids. Recent studies suggest the possibility that exosomes in circulation may be affecting recipient target cell function, but the modes of action are unclear. Here, we tested the hypothesis that exosomes are in circulation in fish plasma and that these vesicles are enriched with heat shock protein 70 (Hsp70). Exosomes were isolated from rainbow trout (Oncorhynchus mykiss) plasma using differential centrifugation, and their presence was confirmed by transmission electron microscopy and the exosomal marker acetylcholinesterase. Plasma exosomes were enriched with Hsp70, and this stress protein was transiently elevated in trout plasma in response to a heat shock in vivo Using trout hepatocytes in primary culture, we tested whether stress levels of cortisol, the principle corticosteroid in teleosts, regulates exosomal Hsp70 content. As expected, a 1-h heat shock (+15°C above ambient) increased Hsp70 expression in hepatocytes, and this led to higher Hsp70 enrichment in exosomes over a 24-h period. However, cortisol treatment significantly reduced the expression of Hsp70 in exosomes released from either unstressed or heat-shocked hepatocytes. This cortisol-mediated suppression was not specific to Hsp70 as beta-actin expression was also reduced in exosomes released from hepatocytes treated with the steroid. Our results suggest that circulating Hsp70 is released from target tissues via exosomes, and their release is modulated by stress and cortisol. Overall, we propose a novel role for extracellular vesicular transport of Hsp70 in the organismal stress response.	
27943213	Didier Vilette	IHAP, Université de Toulouse, INRA, ENVT, Toulouse, France. .	d.vilette@envt.fr		Isolation of Exosomes and Microvesicles from Cell Culture Systems to Study Prion Transmission.	Methods Mol Biol	2017	Extracellular vesicles (EVs) are composed of microvesicles and exosomes. Exosomes are small membrane vesicles (40-120 nm sized) of endosomal origin released in the extracellular medium from cells when multivesicular bodies fuse with the plasma membrane, whereas microvesicles (i.e., shedding vesicles, 100 nm to 1 μm sized) bud from the plasma membrane. Exosomes and microvesicles carry functional proteins and nucleic acids (especially mRNAs and microRNAs) that can be transferred to surrounding cells and tissues and can impact multiple dimensions of the cellular life. Most of the cells, if not all, from neuronal to immune cells, release exosomes and microvesicles in the extracellular medium, and all biological fluids including blood (serum/plasma), urine, cerebrospinal fluid, and saliva contain EVs.Prion-infected cultured cells are known to secrete infectivity into their environment. We characterized this cell-free form of prions and showed that infectivity was associated with exosomes. Since exosomes are produced by a variety of cells, including cells that actively accumulate prions, they could be a vehicle for infectivity in body fluids and could participate to the dissemination of prions in the organism. In addition, such infectious exosomes also represent a natural, simple, biological material to get key information on the abnormal PrP forms associated with infectivity.In this chapter, we describe first a method that allows exosomes and microvesicles isolation from prion-infected cell cultures and in a second time the strategies to characterize the prions containing exosomes and their ability to disseminate the prion agent.	
28056059	Tipaya Ekalaksananan	Department of Microbiology, Faculty of Medicine, Khon Kaen University, Khon Kaen, Thailand.; HPV & EBV and Carcinogenesis Research Group, Khon Kaen University, Khon Kaen, Thailand.			High Levels of EBV-Encoded RNA 1 (EBER1) Trigger Interferon and Inflammation-Related Genes in Keratinocytes Expressing HPV16 E6/E7.	PLoS One	2017	Different types of cells infected with Epstein-Barr virus (EBV) can release exosomes containing viral components that functionally affect neighboring cells. Previously, we found that EBV was localized mostly in infiltrating lymphocytes within the stromal layer of cervical lesions. In this study, we aimed to determine effects of exosome-transferred EBV-encoded RNAs (EBERs) on keratinocytes expressing human papillomavirus (HPV) 16 E6/E7 (DonorI-HPV16 HFKs). Lipid transfection of in vitro-transcribed EBER1 molecules (ivt EBER1) into DonorI-HPV16 HFKs caused strong induction of interferon (IFN)-related genes and interleukin 6 (IL-6). To gain insights into the physiological situation, monocyte-derived dendritic cells (moDCs), low passage DonorI-HPV16 HFKs and primary keratinocytes were used as recipient cells for internalization of exosomes from wild-type EBV (wt EBV) or B95-8 EBV-infected lymphoblastoid cell lines (LCLs). qRT-PCR was used to determine the expression of EBER1, HPV16 E6/E7, IFN-related genes and IL-6 in recipient cells. The secretion of inflammatory cytokines was investigated using cytometric bead array. Wt EBV-modified exosomes induced both IFN-related genes and IL-6 upon uptake into moDCs, while exosomes from B95-8 EBV LCLs induced only IL-6 in moDCs. Internalization of EBV-modified exosomes was demonstrated in DonorI-HPV16 HFKs, yielding only EBER1 but not EBER2. However, EBER1 transferred by exosomes did not induce IFN-related genes or IL-6 expression and inflammatory cytokine secretion in DonorI-HPV16 HFKs and primary keratinocytes. EBER1 copy numbers in exosomes from wt EBV-infected LCLs were 10-fold higher than in exosomes from B95-8 LCLs (equal cell equivalent), whereas ivt EBER1 was used at approximately 100-fold higher concentration than in exosomes. These results demonstrated that the induction of IFN-related genes and IL-6 by EBER1 depends on quantity of EBER1 and type of recipient cells. High levels of EBER1 in cervical cells or infiltrating dendritic cells may play a role in the inflammation-to-oncogenesis transition of HPV-associated cervical cancer through modulation of innate immune signals.	PMC5215905
28115012	Charlie Xiang	State Key Laboratory for Diagnosis and Treatment of Infectious Diseases, and Collaborative Innovation Center for Diagnosis and Treatment of Infectious Diseases, School of Medicine, Zhejiang University, Hangzhou, 310003, China. .	cxiang@zju.edu.cn		Exosomes derived from human menstrual blood-derived stem cells alleviate fulminant hepatic failure.	Stem Cell Res Ther	2017	BACKGROUND: Human menstrual blood-derived stem cells (MenSCs) are a novel source of MSCs that provide the advantage of being easy to collect and isolate. Exosomes contain some mRNAs and adhesion molecules that can potentially impact cellular and animal physiology. This study aimed to investigate the therapeutic potential of MenSC-derived exosomes (MenSC-Ex) on AML12 cells (in vitro) and D-GalN/LPS-induced FHF mice (in vivo). METHODS: Transmission electron microscopy and Western blot were used to identify MenSC-Ex. Antibody array was used to examine cytokine levels on MenSC-Ex. MenSC-Ex were treated in D-GalN/LPS-induced AML12 in vitro. Cell proliferation and apoptosis were measured. MenSC-Ex were injected into the tail veins of mice 24 h before treatment with D-GalN/LPS. Blood and liver tissues served as physiological and biochemical indexes. The number of liver mononuclear cells (MNCs) and the amount of the active apoptotic protein caspase-3 were determined to elaborate the mechanism of hepatoprotective activity. RESULTS: Human menstrual blood-derived stem cell-derived exosomes (MenSC-Ex) are bi-lipid membrane vesicles that have a round, ball-like shape with a diameter of approximately 30-100 nm. Cytokine arrays have shown that MenSC-Ex expressed cytokines, including ICAM-1, angiopoietin-2, Axl, angiogenin, IGFBP-6, osteoprotegerin, IL-6, and IL-8. MenSC-Ex markedly improved liver function, enhanced survival rates, and inhibited liver cell apoptosis at 6 h after transplantation. MenSC-Ex migrated to sites of injury and to AML12 cells (a mouse hepatocyte cell line), respectively. Moreover, MenSC-Ex reduced the number of liver mononuclear cells (MNCs) and the amount of the active apoptotic protein caspase-3 in injured livers. CONCLUSIONS: In conclusion, our results provide preliminary evidence for the anti-apoptotic capacity of MenSC-Ex in FHF and suggest that MenSC-Ex may be an alternative therapeutic approach to treat FHF.	PMC5260032
28173719	Samarjit Das	2 Department of Pathology, Johns Hopkins University , Baltimore, Maryland.			Exosomal MicroRNA-15a Transfer from the Pancreas Augments Diabetic Complications by Inducing Oxidative Stress.	Antioxid Redox Signal	2017	AIMS: MicroRNAs (miRNAs), one type of noncoding RNA, modulate post-transcriptional gene expression in various pathogenic pathways in type 2 diabetes (T2D). Currently, little is known about how miRNAs influence disease pathogenesis by targeting cells at a distance. The purpose of this study was to investigate the role of exosomal miRNAs during T2D. RESULTS: We show that miR-15a is increased in the plasma of diabetic patients, correlating with disease severity. miR-15 plays an important role in insulin production in pancreatic β-cells. By culturing rat pancreatic β-cells (INS-1) cells in high-glucose media, we identified a source of increased miR-15a in the blood as exosomes secreted by pancreatic β-cells. We postulate that miR-15a, produced in pancreatic β-cells, can enter the bloodstream and contribute to retinal injury. miR-15a overexpression in Müller cells can be induced by exposing Müller cells to exosomes derived from INS-1 cells under high-glucose conditions and results in oxidative stress by targeting Akt3, which leads to apoptotic cell death. The in vivo relevance of these findings is supported by results from high-fat diet and pancreatic β-cell-specific miR-15a-/- mice. INNOVATION: This study highlights an important and underappreciated mechanism of remote cell-cell communication (exosomal transfer of miRNA) and its influence on the development of T2D complications. CONCLUSION: Our findings suggest that circulating miR-15a contributes to the pathogenesis of diabetes and supports the concept that miRNAs released by one cell type can travel through the circulation and play a role in disease progression via their transfer to different cell types, inducing oxidative stress and cell injury. Antioxid. Redox Signal. 27, 913-930.	PMC5649125
28278290	Carmel E Mothersill	Department of Biology, McMaster University, Hamilton, Ontario, Canada.			Exosomes are released by bystander cells exposed to radiation-induced biophoton signals: Reconciling the mechanisms mediating the bystander effect.	PLoS One	2017	OBJECTIVE: The objective of our study was to explore a possible molecular mechanism by which ultraviolet (UV) biophotons could elicit bystander responses in reporter cells and resolve the problem of seemingly mutually exclusive mechanisms of a physical UV signal & a soluble factor-mediated bystander signal. METHODS: The human colon carcinoma cell line, HCT116 p53 +/+, was directly irradiated with 0.5 Gy tritium beta particles to induce ultraviolet biophoton emission. Bystander cells were not directly irradiated but were exposed to the emitted UV biophotons. Medium was subsequently harvested from UV-exposed bystander cells. The exosomes extracted from this medium were incubated with reporter cell populations. These reporter cells were then assayed for clonogenic survival and mitochondrial membrane potential with and without prior treatment of the exosomes with RNase. RESULTS: Clonogenic cell survival was significantly reduced in reporter cells incubated with exosomes extracted from cells exposed to secondarily-emitted UV. These exosomes also induced significant mitochondrial membrane depolarization in receiving reporter cells. Conversely, exosomes extracted from non-UV-exposed cells did not produce bystander effects in reporter cells. The treatment of exosomes with RNase prior to their incubation with reporter cells effectively abolished bystander effects in reporter cells and this suggests a role for RNA in mediating the bystander response elicited by UV biophotons and their produced exosomes. CONCLUSION: This study supports a role for exosomes released from UV biophoton-exposed bystander cells in eliciting bystander responses and also indicates a reconciliation between the UV-mediated bystander effect and the bystander effect which has been suggested in the literature to be mediated by soluble factors.	PMC5344502
28350871	Carlos Salomon	Exosome Biology Laboratory, Centre for Clinical Diagnostics, University of Queensland Centre for Clinical Research, Royal Brisbane and Women's Hospital, The University of Queensland, Brisbane, Queensland, Australia.; Maternal-Fetal Medicine, Department of Obstetrics and Gynecology, Ochsner Clinic Foundation, New Orleans, United States of America.; Department of Clinical Biochemistry and Immunology, Faculty of Pharmacy, University of Concepción, Concepción, Chile.			Oxygen tension regulates the miRNA profile and bioactivity of exosomes released from extravillous trophoblast cells - Liquid biopsies for monitoring complications of pregnancy.	PLoS One	2017	Our understanding of how cells communicate has undergone a paradigm shift since the recent recognition of the role of exosomes in intercellular signaling. In this study, we investigated whether oxygen tension alters the exosome release and miRNA profile from extravillous trophoblast (EVT) cells, modifying their bioactivity on endothelial cells (EC). Furthermore, we have established the exosomal miRNA profile at early gestation in women who develop pre-eclampsia (PE) and spontaneous preterm birth (SPTB). HTR-8/SVneo cells were used as an EVT model. The effect of oxygen tension (i.e. 8% and 1% oxygen) on exosome release was quantified using nanocrystals (Qdot®) coupled to CD63 by fluorescence NTA. A real-time, live-cell imaging system (Incucyte™) was used to establish the effect of exosomes on EC. Plasma samples were obtained at early gestation (<18 weeks) and classified according to pregnancy outcomes. An Illumina TrueSeq Small RNA kit was used to construct a small RNA library from exosomal RNA obtained from EVT and plasma samples. The number of exosomes was significantly higher in EVT cultured under 1% compared to 8% oxygen. In total, 741 miRNA were identified in exosomes from EVT. Bioinformatic analysis revealed that these miRNA were associated with cell migration and cytokine production. Interestingly, exosomes isolated from EVT cultured at 8% oxygen increased EC migration, whilst exosomes cultured at 1% oxygen decreased EC migration. These changes were inversely proportional to TNF-α released from EC. Finally, we have identified a set of unique miRNAs in exosomes from EVT cultured at 1% oxygen and exosomes isolated from the circulation of mothers at early gestation, who later developed PE and SPTB. We suggest that aberrant exosomal signalling by placental cells is a common aetiological factor in pregnancy complications characterised by incomplete SpA remodeling and is therefore a clinically relevant biomarker of pregnancy complications.	PMC5370130
28405801	Boye L Jensen	Department of Cardiovascular and Renal Research, Institute for Molecular Medicine, University of Southern Denmark, J. B. Winsloews Vej 21,3, 5000, Odense, Denmark. .	bljensen@health.sdu.dk		Urine exosomes from healthy and hypertensive pregnancies display elevated level of α-subunit and cleaved α- and γ-subunits of the epithelial sodium channel-ENaC.	Pflugers Arch	2017	Preeclampsia is characterized by hypertension, proteinuria, suppression of plasma renin-angiotensin-aldosterone, and impaired urine sodium excretion. Aberrantly filtered plasmin in urine may activate proteolytically the γ-subunit of the epithelial sodium channel (ENaC) and promote Na+ reabsorption and urine K+ loss. Plasma and urine was sampled from patients with preeclampsia, healthy pregnant controls and non-pregnant women, and from patients with nephrostomy catheters. Aldosterone concentration, urine plasminogen, and protein were determined. Exosomes were isolated by ultracentrifugation. Immunoblotting was used to detect exosome markers; γ-ENaC (two different epitopes within the inhibitory peptide tract), α-ENaC, and renal outer medullary K-channel (ROMK) and compared with human kidney cortex homogenate. Urine total plasmin(ogen) was significantly increased in preeclampsia, plasma and urine aldosterone was higher in pregnancy compared to non-pregnancy, and the urine Na/K ratio was lower in preeclampsia compared to healthy pregnancy. Exosome markers ALIX and AQP-2 were stably associated with exosomes across groups. Exosomal α-ENaC-subunit migrated at 75 kDa and dominantly at 50 kDa and was significantly elevated in pregnancy. In human kidney cortex tissue and two of four pelvis catheter urine, ~90-100 kDa full-length γ-ENaC was detected while no full-length γ-ENaC but 75, 60, and 37 kDa variants dominated in voided urine exosomes. There was no difference in γ-ENaC protein abundances between healthy pregnancy and preeclampsia. ROMK was detected inconsistently in urine exosomes. Pregnancy and preeclampsia were associated with increased abundance of furin-cleaved α-ENaC subunit while γ-subunit appeared predominantly in cleaved form independently of conditions and with a significant contribution from post-renal cleavage.	
